source,target,weight
close,whether,0.13439044253995977
concerning,little,0.130585124751936
could,both,0.1255512729238601
could,its,0.12985634286557396
could,less,0.13383347746681618
could,whether,0.1167440568916267
could,without,0.12481888302888804
down,across,0.13344574183468508
down,both,0.12855145425658235
down,little,0.11486548913427247
down,through,0.12717972112315504
down,till,0.12837328227151548
each,away,0.14410130243971234
each,both,0.1329069445188543
either,since,0.13511217922157895
enough,away,0.14392518170225055
enough,both,0.12060078460831715
enough,little,0.12199583577616997
enough,since,0.11834064662734392
every,spite,0.13902829924545557
everybody,after,0.13940162797507424
everybody,everybody,0.1505309759831128
everybody,its,0.13213952397028084
everybody,till,0.16892723791180314
everything,away,0.15827718645198932
everything,spite,0.15404809784774037
everything,little,0.1296877446743652
everything,till,0.13624964699306852
except,little,0.1308284873187064
except,since,0.12549876834705578
except,so,0.11691457383670675
except,till,0.11699283361404553
few,besides,0.12056566987138789
few,both,0.1251685271244593
few,for,0.12346144295138028
few,spite,0.1144852536310304
few,little,0.13889417205107427
few,through,0.12217539845854461
few,toward,0.11657092693170014
few,under,0.11793312160879732
for,after,0.11633996883243135
for,against,0.14215610926509298
for,both,0.11672448825054452
for,everybody,0.13765331391029872
for,spite,0.13332184238420053
for,less,0.14418877802118302
for,whether,0.11856697632686539
from,bit,0.12192481873724093
from,away,0.1414828083284165
from,both,0.13731353349668113
from,little,0.12358456218315458
from,plenty,0.1251127567231995
from,till,0.13506759306130856
from,whether,0.1264730725635606
given,as,0.1284760987419395
given,away,0.14571409665977406
given,little,0.14776327169588394
given,since,0.13274256774278506
however,little,0.11437794219465011
spite,against,0.12985559852605752
spite,both,0.12125181749658552
spite,till,0.1559469491564653
inside,for,0.11382879689643786
instead,bit,0.12107303437343779
instead,its,0.13753823535478527
instead,little,0.12698084820514255
into,bit,0.11789341668389904
into,as,0.13213681852908432
into,away,0.12234430514870868
into,because,0.12460921889219352
into,both,0.1563817744996096
into,view,0.12926058971772425
into,our,0.12436503224280154
into,till,0.17446266569087357
into,whether,0.13456245752643728
it,against,0.11377771559277945
it,less,0.11796892314061383
it,more,0.11965003804733101
it,these,0.11810465995596277
it,whatever,0.1493060472089617
its,spite,0.1394466004875996
its,its,0.1391432730077738
its,of,0.11839014586820926
its,these,0.11385646005553812
its,till,0.15493446361174057
its,which,0.12327528070964999
its,without,0.11445209370754168
less,as,0.12382645568910988
less,little,0.1426942797255531
like,bit,0.12224884586879017
like,away,0.16377743388957675
like,dare,0.12421897302332997
like,till,0.1429281724253238
loads,one,0.12104466950686989
many,above,0.12369610275983235
many,an,0.11464363568671915
many,away,0.13631960143098978
many,dare,0.12158821050246525
many,spite,0.11452951961973869
many,plenty,0.11940609362654171
many,until,0.1682987716676022
might,view,0.1422468365343125
might,through,0.13056194797203133
might,till,0.12850003619430625
might,toward,0.11628410586683338
might,whatever,0.1539122849557618
more,both,0.1402717052554764
more,little,0.1344257471215586
more,one,0.13963097204363864
more,till,0.15809105423950268
much,after,0.11760939930035627
much,as,0.12298543528795772
much,both,0.12976434875885276
much,everyone,0.12658682111270878
much,for,0.12669226346225002
much,spite,0.12734507066685172
much,little,0.1454628141438276
much,one,0.12330589487336677
much,so,0.11807952064789821
much,till,0.12071464756296206
must,bit,0.12571671231909723
must,as,0.1182051585218587
must,both,0.12402629975483287
must,can,0.13266870128084216
must,less,0.12311460651012278
near,little,0.13388532448718612
need,from,0.11648244750370315
need,little,0.14443075340845643
need,one,0.11532469739591665
neither,of,0.12404725356923703
nevertheless,away,0.14976735712055667
next,can,0.12409884355787897
next,for,0.11635016512608502
next,till,0.12303258746402485
no,after,0.12167873645646436
no,since,0.1341450437036535
no,till,0.15283603466416432
no,toward,0.11784200810728429
no,whether,0.14469153659582307
nor,if,0.12266916970013643
nothing,bit,0.126624185802556
nothing,away,0.17286670580457664
nothing,view,0.1358817534924973
nothing,like,0.11700298691983915
nothing,little,0.1385155405331091
nothing,might,0.11568673148636101
nothing,till,0.1421922709341953
off,its,0.12410975274004644
off,one,0.12253486489211601
off,toward,0.12751977445200074
on,against,0.11925887472900937
on,as,0.12977772506887836
on,away,0.15725725834281787
on,between,0.12988387083607134
on,for,0.13189303528630478
on,one,0.12207092086038926
on,till,0.1493342377789087
once,dare,0.11497092244484204
once,its,0.12293066167212967
one,as,0.11683010185417915
one,away,0.11893937875777615
one,can,0.123370010662783
one,everyone,0.14528374473605843
one,for,0.12438123842257914
one,till,0.13492964553868186
or,bit,0.11808682406998418
or,against,0.16003202759049195
or,along,0.12317741308140892
or,away,0.11432729828686364
or,between,0.12636259268934966
or,both,0.13715941716280383
or,spite,0.11473929100381045
or,its,0.11923152966417372
or,little,0.151067876628081
or,none,0.11932315344236302
or,one,0.1327973726836635
or,should,0.12235842637547267
or,since,0.1171743294570688
or,till,0.11930656599852663
ought,itself,0.13981250583819602
ought,one,0.11459248545934858
our,away,0.11476966870891284
out,after,0.11717375756728202
out,against,0.15855833784586476
out,as,0.13163974126778963
out,away,0.1314375337066609
out,because,0.12293534434925311
out,enough,0.12467736423048978
out,for,0.13619725162305288
out,spite,0.12044227495207456
out,little,0.12107816764906147
out,since,0.12103580351124668
out,through,0.14256842245716672
out,till,0.12791627264651245
outside,more,0.12137720735717383
outside,of,0.11792327322426618
past,for,0.1243911125634899
plenty,little,0.12754136944983377
round,after,0.11560743189455307
round,both,0.11447129643635912
round,its,0.11604669447067813
round,like,0.11542544595589786
round,our,0.12917149293674263
save,after,0.13049457593592856
save,from,0.1272670759380982
several,against,0.12935985190100485
several,more,0.11909218239869107
several,one,0.12779552167630154
shall,its,0.12032624098421249
shall,more,0.12705209678285445
shall,since,0.13407390772228586
shall,whatever,0.1193075126663398
should,above,0.14815417746235296
should,these,0.11423882818609382
since,little,0.1465665654119685
since,toward,0.12546449036707533
so,away,0.14158216261155532
so,everybody,0.14289050250099677
so,from,0.12427547290344018
so,in,0.1307470046185776
so,itself,0.15196379984637348
so,less,0.12858976586039594
so,more,0.12807965100102103
so,our,0.11707403841401517
so,should,0.1290473688875446
so,these,0.12438459026174249
so,through,0.12458337151957874
so,till,0.1629188997019061
some,after,0.1307703379923226
some,spite,0.12021131849545186
some,little,0.14205621082352204
some,more,0.1269636341433031
somebody,its,0.1251913202815006
such,bit,0.12444920219573267
such,after,0.13165819011564645
such,can,0.11780151358420238
such,more,0.11491486642886341
such,should,0.11856903841302546
the,bit,0.1152353392017849
the,against,0.1154122087854999
the,everybody,0.11969210964804111
the,its,0.12043003013721183
the,little,0.13582479795612185
the,since,0.12458897159083711
the,towards,0.11397837027232209
the,whatever,0.13006581286019955
them,away,0.11521225361266907
them,both,0.14441777155646848
them,spite,0.1609223773960973
them,like,0.1155043346733868
them,little,0.1339987633807455
themselves,away,0.12127970315754921
themselves,what,0.11669145037262807
then,bit,0.11741659969921026
then,away,0.12620953130859464
then,both,0.1560179471969915
then,its,0.13813543263482997
then,little,0.14064499977938963
then,since,0.1256965975003232
then,till,0.13565852524185568
then,towards,0.15691965877325945
they,enough,0.11772786664336501
they,for,0.11478008268175849
they,less,0.13967949000222118
they,little,0.13865022464537427
they,more,0.1265472319762028
they,of,0.12203424838833525
they,our,0.12634925497394517
they,plenty,0.1260746877843237
they,these,0.12528320005899155
they,through,0.14645926486178612
this,dare,0.13272017963435803
this,plenty,0.11916103630721488
this,until,0.11419142618718178
this,what,0.12206947400501474
those,across,0.11502492618367668
those,against,0.15535864080001743
those,both,0.15041883600366163
those,its,0.13807890517912108
those,little,0.13978451397838404
those,our,0.12170271778929528
though,bit,0.1261386404718104
though,between,0.11991962093399111
though,both,0.12715856344150783
though,everyone,0.14432027871761743
though,toward,0.11739329969023726
though,within,0.11880097906498027
through,away,0.15215976646962356
through,view,0.1573673933068195
through,our,0.13058652183851824
through,plenty,0.122665089399828
through,since,0.12075688785402525
through,these,0.11844582050655235
through,through,0.14278921824658158
through,till,0.16774323481344483
throughout,its,0.11706623263730359
till,everybody,0.12652035433389316
till,for,0.12077310184000814
till,through,0.12935167389686783
to,above,0.1303781935278708
to,against,0.14327791476070625
to,along,0.12413001278109223
to,besides,0.15196421710632121
to,both,0.12078723905228538
to,spite,0.12283443262032841
to,itself,0.13279606674531472
to,less,0.1202061739813008
to,might,0.1278141188696717
to,since,0.12213550269048619
to,some,0.12170334008105183
to,those,0.11960539468093025
to,till,0.15146833215916736
to,towards,0.15382260397508438
to,whether,0.1356886669206863
toward,away,0.15768247337034438
toward,plenty,0.11814034408991068
toward,since,0.11582697659374303
toward,toward,0.14688085410914575
towards,towards,0.16935636625461742
under,few,0.11643344048598682
under,little,0.1350904651840022
under,therefore,0.11750797597409425
under,what,0.1336883320712776
underneath,away,0.13271118892886682
until,little,0.13525395258834455
up,above,0.12490534212836331
up,along,0.12253789509752457
up,between,0.12009939747697607
up,both,0.13659230411325285
up,enough,0.12002835404767767
up,spite,0.14234869089815871
up,less,0.11513068574433812
up,little,0.1411517267046583
up,till,0.15123559501632655
up,whatever,0.12124235013557251
upon,after,0.12615335500702907
upon,both,0.11908347557451068
upon,little,0.12025269866623017
upon,through,0.11814956024991263
upon,till,0.13947300747869268
upon,until,0.15671066194228267
us,for,0.12004997567070183
us,since,0.13018174287559287
us,till,0.16434427661171086
us,toward,0.12359384199404833
used,away,0.11824165155458653
used,less,0.15350873753183025
used,more,0.11506543902040195
used,of,0.11866113448389039
what,bit,0.14084437780328077
what,away,0.14874099051440037
what,both,0.13670543121231946
what,spite,0.1765603801100275
what,plenty,0.12295573401036504
whatever,might,0.13087720697685945
when,above,0.11584891262446921
when,few,0.1256964702378215
when,in,0.11411200797613873
when,spite,0.12895852505372932
when,its,0.14119770128340503
when,itself,0.13536631920725914
when,little,0.13979095069318764
when,should,0.11436280566282829
when,upon,0.12631048926326652
whenever,away,0.12185439320439279
where,above,0.1517261762388225
where,away,0.12716085893461052
where,between,0.1324998402107108
where,in,0.11404649732481412
where,our,0.12550135820932462
where,should,0.11478149179479584
where,would,0.12714066182257333
whether,what,0.12568833346932579
while,away,0.13227588221783046
while,its,0.12229030073487983
while,more,0.11622157455485879
who,against,0.1482335992674372
who,because,0.11528421519326605
who,both,0.13711298990116955
who,dare,0.11956332135977919
who,everyone,0.13159831354300072
who,spite,0.11852472387057532
who,little,0.14820849318510423
who,our,0.11618354363629524
who,plenty,0.11391181417939546
who,so,0.11454793610403875
who,through,0.13407123770438703
who,till,0.15229140539455685
who,towards,0.15750029667349177
whom,little,0.13647462802589888
whom,one,0.11539384579913152
whom,till,0.1622541752355825
whom,without,0.11886729844519124
whose,away,0.14289560767812617
whose,towards,0.14063860854512708
will,spite,0.14251240841440266
will,less,0.1384214411827655
will,our,0.12510575501410426
will,should,0.12195069935405357
will,till,0.11723717467425082
within,till,0.12420386389920139
would,bit,0.12304609744230859
would,away,0.16054676574322604
would,both,0.14884607192157284
would,everyone,0.147254410498987
would,spite,0.12522386754433235
would,so,0.1300743880039335
would,until,0.1352141549647895
yet,away,0.1188795596568581
yet,because,0.1210620464473241
yet,both,0.11479040090150036
yet,one,0.12619650605163726
